file,organization,doctype_code,matched
UBND Xã Đoàn Kết_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Đoàn Kết,09a,True
UBND Xã Đình Lập_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Đình Lập,09a,True
UBND Xã Đông Anh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Đông Anh,09a,True
UBND Xã Đông Anh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Đông Anh,09a,True
UBND Xã Đông Hiếu_04a_TP_PBGDPL_Kết quả công tác phổ biến giáo dục pháp luậ(...).xlsx,UBND Xã Đông Hiếu,04a,True
UBND Xã Đông Hưng_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Đông Hưng,09a,True
UBND Xã Đông Thành_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Đông Thành,09a,True
UBND Xã Đông Thái_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Đông Thái,09a,True
UBND Xã Đường Hoa_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Đường Hoa,09a,True
UBND Xã Đường Thượng_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa(...) copy.xlsx,UBND Xã Đường Thượng,05b,True
UBND Xã Đường Thượng_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa(...).xlsx,UBND Xã Đường Thượng,05b,True
UBND Xã Đạ Huoai 3_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...) copy.xlsx,UBND Xã Đạ Huoai 3,09a,True
UBND Xã Đạ Huoai 3_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Đạ Huoai 3,09a,True
UBND Xã Đại An_01a_TP_TĐ-BH_Số dự thảo (DT) văn bản quy phạm pháp luật (VBQ(...) copy.xlsx,UBND Xã Đại An,01a,True
UBND Xã Đại An_01a_TP_TĐ-BH_Số dự thảo (DT) văn bản quy phạm pháp luật (VBQ(...).xlsx,UBND Xã Đại An,01a,True
UBND Xã Đại Từ_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Đại Từ,09a,True
UBND Xã Đại Xuyên_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Đại Xuyên,09a,True
UBND Xã Đất Đỏ_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn x(...) copy.xlsx,UBND Xã Đất Đỏ,05b,True
UBND Xã Đất Đỏ_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn x(...).xlsx,UBND Xã Đất Đỏ,05b,True
UBND Xã Đầm Hà_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Đầm Hà,09a,True
UBND Xã Đắk Mil_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...).xlsx,UBND Xã Đắk Mil,05b,True
UBND Xã Đắk Sắk_01a_TP_TĐ-BH_Số dự thảo (DT) văn bản quy phạm pháp luật (VB(...).xlsx,UBND Xã Đắk Sắk,01a,True
UBND Xã Đắk Sắk_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Đắk Sắk,09a,True
UBND Xã Định Hòa_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Định Hòa,09a,True
UBND Xã Định Hóa_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Định Hóa,09a,True
UBND Xã Đồng Lương_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Đồng Lương,09a,True
UBND Xã Đồng Tiến_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Đồng Tiến,09a,True
UBND Xã Độc Lập_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Độc Lập,09a,True
UBND Xã Độc Lập_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Độc Lập,09a,True
UBND Xã Đức An_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn x(...) copy.xlsx,UBND Xã Đức An,05b,True
UBND Xã Đức An_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn x(...).xlsx,UBND Xã Đức An,05b,True
UBND Xã Đức Huệ_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Đức Huệ,09a,True
UBND Xã Đức Huệ_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Đức Huệ,09a,True
UBND Xã Đức Hòa_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Đức Hòa,09a,True
UBND Xã Đức Hòa_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Đức Hòa,09a,True
UBND Xã Ứng Hòa_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Ứng Hòa,09a,True
UBND Xã Ứng Hòa_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Ứng Hòa,09a,True
UBND Đặc khu Kiên Hải_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBN(...).xlsx,UBND Đặc khu Kiên Hải,09a,True
"Viện Chiến lược và Khoa học pháp lý_01e_TP_TĐ-BH-TĐG_Số văn bản chính sách,(...).xlsx",Viện Chiến lược và Khoa học pháp lý,01e,True
Viện Chiến lược và Khoa học pháp lý_04d_TP_PBGDPL_Kết quả công tác phổ biến(...).xlsx,Viện Chiến lược và Khoa học pháp lý,04d,True
Văn phòng bộ_04d_TP_PBGDPL_Kết quả công tác phổ biến giáo dục pháp luật tại(...) copy.xlsx,Văn phòng bộ,04d,True
Văn phòng bộ_04d_TP_PBGDPL_Kết quả công tác phổ biến giáo dục pháp luật tại(...).xlsx,Văn phòng bộ,04d,True
"Văn phòng Chính phủ_01d_TP_TĐ-BH-TĐG_Số DT VBQPPL, số TTHC tại DT VBQPPL củ(...) copy.xlsx",Văn phòng Chính phủ,01d,True
"Văn phòng Chính phủ_01d_TP_TĐ-BH-TĐG_Số DT VBQPPL, số TTHC tại DT VBQPPL củ(...).xlsx",Văn phòng Chính phủ,01d,True
"Văn phòng Chính phủ_02b_TP_KTTTQ_Kết quả kiểm tra, xử lý văn bản theo thẩm(...).xlsx",Văn phòng Chính phủ,02b,True
Văn phòng Chính phủ_04d_TP_PBGDPL_Kết quả công tác phổ biến giáo dục pháp l(...).xlsx,Văn phòng Chính phủ,04d,True
"Vụ Pháp luật dân sự - kinh tế_01e_TP_TĐ-BH-TĐG_Số văn bản chính sách, DT VB(...).xlsx",Vụ Pháp luật dân sự - kinh tế,01e,True
Vụ Pháp luật dân sự - kinh tế_04d_TP_PBGDPL_Kết quả công tác phổ biến giáo(...).xlsx,Vụ Pháp luật dân sự - kinh tế,04d,True
"Vụ Pháp luật hình sự - hành chính_01e_TP_TĐ-BH-TĐG_Số văn bản chính sách, D(...).xlsx",Vụ Pháp luật hình sự - hành chính,01e,True
Vụ Pháp luật hình sự - hành chính_04d_TP_PBGDPL_Kết quả công tác phổ biến g(...).xlsx,Vụ Pháp luật hình sự - hành chính,04d,True
"Vụ Pháp luật quốc tế_01e_TP_TĐ-BH-TĐG_Số văn bản chính sách, DT VBQPPL do c(...).xlsx",Vụ Pháp luật quốc tế,01e,True
Vụ Pháp luật quốc tế_04d_TP_PBGDPL_Kết quả công tác phổ biến giáo dục pháp(...).xlsx,Vụ Pháp luật quốc tế,04d,True
Vụ Pháp luật quốc tế_17_TP_TTTP_Số hồ sơ ủy thác tư pháp về dân sự của Bộ T(...).xlsx,Vụ Pháp luật quốc tế,17,True
"Vụ Tổ chức cán bộ_01e_TP_TĐ-BH-TĐG_Số văn bản chính sách, DT VBQPPL do chín(...) copy.xlsx",Vụ Tổ chức cán bộ,01e,True
"Vụ Tổ chức cán bộ_01e_TP_TĐ-BH-TĐG_Số văn bản chính sách, DT VBQPPL do chín(...).xlsx",Vụ Tổ chức cán bộ,01e,True
Vụ Tổ chức cán bộ_04d_TP_PBGDPL_Kết quả công tác phổ biến giáo dục pháp luậ(...) copy.xlsx,Vụ Tổ chức cán bộ,04d,True
Vụ Tổ chức cán bộ_04d_TP_PBGDPL_Kết quả công tác phổ biến giáo dục pháp luậ(...).xlsx,Vụ Tổ chức cán bộ,04d,True
